incident_id,latitude,longitude,road_type,road_name,total_lanes,lanes_blocked,incident_type,severity_factor,hour,minute,day_of_week,day_of_week_name,month,duration_minutes,timestamp,impact_score,priority,clf,tvf,tf,lf,isf,predicted_queue_km,predicted_vhl,predicted_recovery_min,cluster
INC-0353,6.892131,80.173028,secondary,Thummodara - Puwakpitiya Road,2,1,flat_tire,0.3,19,19,4,Friday,12,30,2026-12-23T19:19:00,5.3,HIGH,0.5,0.525,0.75,0.5,0.3,0.83,12.5,30.0,-1
INC-0354,6.882993,79.858737,trunk,Galle Road,4,1,flat_tire,0.3,9,54,3,Thursday,7,42,2026-07-19T09:54:00,6.0,HIGH,0.25,0.765,0.85,0.85,0.3,0.75,11.2,20.0,-1
INC-0355,6.845029,79.87823,secondary,Cpt.Sumudu Rajapaksha Mawatha,2,1,flat_tire,0.3,8,32,3,Thursday,5,36,2026-05-11T08:32:00,6.2,HIGH,0.5,0.7,1.0,0.5,0.3,1.67,25.0,15.0,1
INC-0356,6.864447,80.071944,residential,Unknown,2,1,engine_failure,0.7,19,4,0,Monday,11,57,2026-11-01T19:04:00,4.8,MEDIUM,0.5,0.3,0.75,0.15,0.7,0.62,18.8,60.0,-1
INC-0357,6.80494,79.997449,secondary,Kottawa-Thalagala Road,2,1,engine_failure,0.7,17,4,0,Monday,7,72,2026-07-04T17:04:00,6.6,HIGH,0.5,0.665,0.95,0.5,0.7,3.0,90.0,180.0,-1
INC-0358,6.84964,79.878476,primary,Hill Street (Dehiwela-Maharagama Road),2,1,flat_tire,0.3,18,53,3,Thursday,4,37,2026-04-24T18:53:00,6.9,HIGH,0.5,0.85,1.0,0.7,0.3,2.5,37.5,15.0,-1
INC-0359,6.798519,79.927228,primary,Colombo - Horana Road,2,1,engine_failure,0.7,22,25,2,Wednesday,10,66,2026-10-17T22:25:00,4.0,MEDIUM,0.5,0.128,0.15,0.7,0.7,0.0,0.0,0.0,-1
INC-0360,6.914529,79.850632,primary,Sri Uttarananda Mawatha,2,1,accident_minor,0.5,8,19,2,Wednesday,11,45,2026-11-17T08:19:00,7.2,HIGH,0.5,0.85,1.0,0.7,0.5,3.75,84.4,22.5,13
INC-0361,6.913984,79.913546,tertiary,Kalapaluwawa Road,2,1,engine_failure,0.7,8,24,4,Friday,2,45,2026-02-28T08:24:00,6.2,HIGH,0.5,0.55,1.0,0.35,0.7,2.5,75.0,30.0,-1
INC-0362,6.855209,80.060403,trunk,High Level Road,2,1,accident_minor,0.5,8,46,6,Sunday,11,50,2026-11-09T08:46:00,5.0,HIGH,0.5,0.36,0.4,0.85,0.5,0.0,0.0,0.0,-1
INC-0363,6.876003,79.931523,secondary,Thalawathugoda Road,4,1,accident_minor,0.5,16,46,3,Thursday,5,58,2026-05-02T16:46:00,5.1,HIGH,0.25,0.56,0.8,0.5,0.5,0.25,5.6,11.2,-1
INC-0364,6.858817,79.977848,motorway,Outer Circular Highway,2,1,accident_minor,0.5,17,5,1,Tuesday,4,17,2026-04-27T17:05:00,7.7,HIGH,0.5,0.902,0.95,1.0,0.5,6.19,139.2,180.0,16
INC-0365,6.855179,79.913206,trunk,High Level Road,2,1,battery_dead,0.3,20,25,2,Wednesday,5,29,2026-05-15T20:25:00,4.9,MEDIUM,0.5,0.405,0.45,0.85,0.3,0.0,0.0,0.0,-1
INC-0366,6.937517,79.878341,secondary,Dr. Danister de Silva Mawatha (Baseline Road),2,1,engine_failure,0.7,6,0,0,Monday,4,83,2026-04-07T06:00:00,4.7,MEDIUM,0.5,0.315,0.45,0.5,0.7,0.0,0.0,0.0,21
INC-0367,6.794283,79.943124,primary,Colombo - Horana Road,2,1,accident_minor,0.5,21,35,4,Friday,10,33,2026-10-06T21:35:00,4.3,MEDIUM,0.5,0.255,0.3,0.7,0.5,0.0,0.0,0.0,-1
INC-0368,6.946147,79.878629,motorway,Golden Gate Kalyani,3,1,fuel_empty,0.2,20,27,5,Saturday,4,19,2026-04-27T20:27:00,3.8,MEDIUM,0.333,0.257,0.27,1.0,0.2,0.0,0.0,0.0,-1
INC-0369,6.851227,79.944386,residential,Kendahenawatha Road,2,1,flat_tire,0.3,16,16,3,Thursday,9,35,2026-09-10T16:16:00,4.3,MEDIUM,0.5,0.32,0.8,0.15,0.3,0.38,5.6,45.0,-1
INC-0370,6.860974,79.964617,secondary,Malabe-Kottawa Road,2,1,fuel_empty,0.2,6,51,0,Monday,1,13,2026-01-25T06:51:00,4.0,MEDIUM,0.5,0.315,0.45,0.5,0.2,0.0,0.0,0.0,-1
INC-0371,6.913435,79.847691,tertiary,Unknown,2,1,flat_tire,0.3,20,10,2,Wednesday,3,14,2026-03-26T20:10:00,3.7,MEDIUM,0.5,0.248,0.45,0.35,0.3,0.0,0.0,0.0,13
INC-0372,6.839823,79.896219,primary,Dehiwela Road (Dehiwela-Maharagama Road),2,1,engine_failure,0.7,19,18,3,Thursday,8,82,2026-08-14T19:18:00,6.4,HIGH,0.5,0.637,0.75,0.7,0.7,2.5,75.0,60.0,-1
INC-0373,6.897369,80.007645,secondary,Kaduwela – Athurugiriya Road,2,1,accident_minor,0.5,9,26,3,Thursday,3,47,2026-03-14T09:26:00,5.9,HIGH,0.5,0.595,0.85,0.5,0.5,1.75,39.4,105.0,-1
INC-0374,6.928849,80.011215,primary,Avissawella Road(Colombo-Hanwella Low Level Road),2,1,accident_minor,0.5,9,27,5,Saturday,5,55,2026-05-09T09:27:00,5.2,HIGH,0.5,0.433,0.51,0.7,0.5,0.07,1.7,0.9,-1
INC-0375,6.847752,79.870676,tertiary,Pallidora Road,2,1,fuel_empty,0.2,12,57,1,Tuesday,12,31,2026-12-06T12:57:00,4.3,MEDIUM,0.5,0.358,0.65,0.35,0.2,0.25,2.5,8.6,-1
INC-0376,6.776079,79.883518,primary,Galle Road,2,1,overheating,0.5,6,33,3,Thursday,11,30,2026-11-26T06:33:00,4.9,MEDIUM,0.5,0.383,0.45,0.7,0.5,0.0,0.0,0.0,-1
INC-0377,6.961046,79.865961,primary,Aluthmawatha Road,2,1,engine_failure,0.7,14,42,2,Wednesday,4,51,2026-04-28T14:42:00,5.6,HIGH,0.5,0.468,0.55,0.7,0.7,0.5,15.0,6.7,-1
INC-0378,6.783312,79.984274,primary,Colombo - Horana Road,2,2,accident_major,1.0,9,37,0,Monday,5,171,2026-05-17T09:37:00,8.6,CRITICAL,1.0,0.722,0.85,0.7,1.0,15.0,1020.0,180.0,15
INC-0379,6.935944,79.854114,tertiary,Bodhiraja Mawatha,2,2,accident_major,1.0,19,44,5,Saturday,3,187,2026-03-03T19:44:00,6.0,HIGH,1.0,0.247,0.45,0.35,1.0,4.5,270.0,98.2,23
INC-0380,6.823625,79.985906,motorway,Southern Expressway,2,1,engine_failure,0.7,18,57,5,Saturday,9,24,2026-09-13T18:57:00,6.4,HIGH,0.5,0.57,0.6,1.0,0.7,1.83,55.0,15.0,5
INC-0381,6.952589,79.880439,trunk,New Kelani Bridge Road,3,1,battery_dead,0.3,21,35,3,Thursday,1,19,2026-01-10T21:35:00,3.8,MEDIUM,0.333,0.27,0.3,0.85,0.3,0.0,0.0,0.0,-1
INC-0382,6.923132,80.109053,trunk,High Level Road,2,1,battery_dead,0.3,7,44,3,Thursday,6,16,2026-06-09T07:44:00,6.4,HIGH,0.5,0.72,0.8,0.85,0.3,1.88,23.4,37.5,-1
INC-0383,6.814996,80.049154,residential,Unknown,2,2,accident_major,1.0,19,22,2,Wednesday,9,36,2026-09-22T19:22:00,6.5,HIGH,1.0,0.3,0.75,0.15,1.0,3.75,225.0,180.0,-1
INC-0384,6.845202,79.943321,trunk,High Level Road,2,2,accident_major,1.0,11,47,0,Monday,1,81,2026-01-23T11:47:00,7.6,HIGH,1.0,0.495,0.55,0.85,1.0,15.0,990.0,133.3,19
INC-0385,6.893127,79.998108,living_street,Unknown,2,2,accident_major,1.0,18,17,1,Tuesday,6,176,2026-06-01T18:17:00,6.9,HIGH,1.0,0.3,1.0,0.1,1.0,2.5,150.0,60.0,-1
INC-0386,6.877754,80.086743,trunk,High Level Road,1,1,battery_dead,0.3,7,46,0,Monday,4,20,2026-04-02T07:46:00,7.6,HIGH,1.0,0.72,0.8,0.85,0.3,5.0,62.5,100.0,-1
INC-0387,6.828112,79.984879,motorway,Southern Expressway,2,1,accident_minor,0.5,8,54,1,Tuesday,3,46,2026-03-22T08:54:00,7.9,HIGH,0.5,0.95,1.0,1.0,0.5,6.88,154.7,22.5,5
INC-0388,6.844555,79.874512,secondary,Kawdana Road,2,1,accident_minor,0.5,12,32,3,Thursday,10,51,2026-10-08T12:32:00,5.2,HIGH,0.5,0.455,0.65,0.5,0.5,0.75,16.9,19.3,1
INC-0389,6.943968,79.904812,living_street,Unknown,2,1,flat_tire,0.3,14,50,3,Thursday,1,31,2026-01-02T14:50:00,3.4,MEDIUM,0.5,0.165,0.55,0.1,0.3,0.03,0.5,3.3,-1
INC-0390,6.854149,80.080986,trunk,High Level Road,1,1,accident_minor,0.5,20,38,0,Monday,10,49,2026-10-17T20:38:00,6.4,HIGH,1.0,0.405,0.45,0.85,0.5,5.06,113.9,36.8,-1
INC-0391,6.9318,79.865131,primary,Panchikawatte Road,4,1,engine_failure,0.7,19,6,4,Friday,7,78,2026-07-21T19:06:00,5.8,HIGH,0.25,0.637,0.75,0.7,0.7,0.0,0.0,0.0,-1
INC-0392,6.914566,79.869609,secondary,Wijerama Mawatha (McCarthy Road),2,2,accident_major,1.0,11,28,3,Thursday,10,131,2026-10-28T11:28:00,6.8,HIGH,1.0,0.385,0.55,0.5,1.0,7.33,440.0,146.7,17
INC-0393,6.90515,79.849967,primary,Marine Drive,4,1,fuel_empty,0.2,17,55,5,Saturday,9,10,2026-09-22T17:55:00,4.3,MEDIUM,0.25,0.484,0.57,0.7,0.2,0.0,0.0,0.0,-1
INC-0394,6.90295,79.986672,unclassified,Unknown,2,1,fuel_empty,0.2,12,18,5,Saturday,9,18,2026-09-13T12:18:00,3.1,MEDIUM,0.5,0.195,0.39,0.2,0.2,0.0,0.0,0.0,-1
INC-0395,6.89648,80.137158,secondary,Kaluaggala-Labugama-Kalatuwawa Road,2,1,flat_tire,0.3,11,56,4,Friday,3,29,2026-03-16T11:56:00,4.5,MEDIUM,0.5,0.385,0.55,0.5,0.3,0.17,2.5,3.3,-1
INC-0396,6.93422,80.122691,trunk,High Level Road,2,1,flat_tire,0.3,18,14,0,Monday,9,24,2026-09-17T18:14:00,7.2,HIGH,0.5,0.9,1.0,0.85,0.3,3.75,56.2,15.0,-1
INC-0397,6.889728,79.99148,residential,Unknown,2,1,engine_failure,0.7,18,14,1,Tuesday,11,48,2026-11-10T18:14:00,5.5,HIGH,0.5,0.4,1.0,0.15,0.7,1.25,37.5,30.0,-1
INC-0398,6.868327,79.978376,motorway,Outer Circular Highway,2,1,engine_failure,0.7,6,3,2,Wednesday,4,38,2026-04-11T06:03:00,5.8,HIGH,0.5,0.427,0.45,1.0,0.7,0.0,0.0,0.0,4
INC-0399,6.938605,79.960877,primary,Avissawella Road(Colombo-Hanwella Low Level Road),2,2,accident_major,1.0,2,42,5,Saturday,1,141,2026-01-09T02:42:00,5.1,HIGH,1.0,0.01,0.012,0.7,1.0,0.24,14.4,1.5,-1
INC-0400,6.936517,80.007957,living_street,Unknown,2,1,accident_minor,0.5,6,7,2,Wednesday,10,54,2026-10-05T06:07:00,3.4,MEDIUM,0.5,0.135,0.45,0.1,0.5,0.0,0.0,0.0,-1
INC-0401,6.925747,79.953514,secondary,Chandrika Kumarathunga Mawatha,2,1,engine_failure,0.7,17,51,0,Monday,5,47,2026-05-19T17:51:00,6.6,HIGH,0.5,0.665,0.95,0.5,0.7,3.0,90.0,180.0,-1
INC-0402,6.951862,79.873509,motorway,New Elevated Kelani Bridge Road,2,1,flat_tire,0.3,19,28,0,Monday,7,34,2026-07-03T19:28:00,6.5,HIGH,0.5,0.712,0.75,1.0,0.3,2.29,34.4,30.0,24
INC-0403,6.851353,79.928596,secondary,Pamunuwa Road,1,1,fuel_empty,0.2,19,52,3,Thursday,10,14,2026-10-12T19:52:00,6.4,HIGH,1.0,0.525,0.75,0.5,0.2,1.67,16.7,60.0,-1
INC-0404,6.851934,79.946832,secondary,Pannipitiya Road,2,1,flat_tire,0.3,9,39,3,Thursday,2,38,2026-02-12T09:39:00,5.6,HIGH,0.5,0.595,0.85,0.5,0.3,1.17,17.5,70.0,-1
INC-0405,6.73108,79.8994,secondary,Egoda Uyana Road,2,1,fuel_empty,0.2,15,25,4,Friday,12,26,2026-12-19T15:25:00,4.7,MEDIUM,0.5,0.455,0.65,0.5,0.2,0.33,3.3,8.6,-1
INC-0406,6.92866,79.846035,primary,New Baladaksha Mawatha,2,1,engine_failure,0.7,17,46,3,Thursday,3,70,2026-03-01T17:46:00,7.3,HIGH,0.5,0.807,0.95,0.7,0.7,4.5,135.0,180.0,10
INC-0407,6.944299,79.915523,residential,Unknown,2,1,fuel_empty,0.2,13,45,1,Tuesday,4,26,2026-04-07T13:45:00,3.6,MEDIUM,0.5,0.24,0.6,0.15,0.2,0.08,0.8,5.0,-1
INC-0408,6.841154,80.001978,trunk,High Level Road,2,1,fuel_empty,0.2,18,5,4,Friday,10,23,2026-10-05T18:05:00,7.1,HIGH,0.5,0.9,1.0,0.85,0.2,2.5,25.0,10.0,-1
INC-0409,6.945424,79.878519,motorway,Golden Gate Kalyani,3,1,flat_tire,0.3,8,36,1,Tuesday,6,34,2026-06-21T08:36:00,7.2,HIGH,0.333,0.95,1.0,1.0,0.3,3.06,45.8,15.0,-1
INC-0410,6.881914,79.869596,trunk,Sri Sambuddhatwa Jayanthi Mawatha (Havelock Road),2,1,battery_dead,0.3,18,24,5,Saturday,11,33,2026-11-24T18:24:00,5.5,HIGH,0.5,0.54,0.6,0.85,0.3,0.62,7.8,6.2,9
INC-0411,6.766213,79.885762,residential,P M fernando Mawatha 6th Lane,2,1,battery_dead,0.3,23,37,0,Monday,8,43,2026-08-11T23:37:00,2.2,LOW,0.5,0.04,0.1,0.15,0.3,0.0,0.0,0.0,-1
INC-0412,6.876936,79.926835,tertiary,New Hospital Road,2,1,engine_failure,0.7,9,34,0,Monday,11,38,2026-11-21T09:34:00,5.7,HIGH,0.5,0.468,0.85,0.35,0.7,1.75,52.5,140.0,-1
INC-0413,6.933132,79.8568,trunk,Olcott Mawatha,2,1,accident_minor,0.5,9,47,1,Tuesday,6,48,2026-06-06T09:47:00,6.9,HIGH,0.5,0.765,0.85,0.85,0.5,3.94,88.6,105.0,23
INC-0414,6.896243,79.994418,residential,Unknown,2,1,engine_failure,0.7,7,42,0,Monday,3,68,2026-03-16T07:42:00,4.9,MEDIUM,0.5,0.32,0.8,0.15,0.7,0.75,22.5,90.0,-1
INC-0415,6.78081,79.932388,residential,Gonamaditte Road,2,1,engine_failure,0.7,11,3,6,Sunday,3,64,2026-03-11T11:03:00,3.2,MEDIUM,0.5,0.088,0.22,0.15,0.7,0.0,0.0,0.0,-1
INC-0416,6.935838,79.922784,primary,Avissawella Road,4,1,accident_minor,0.5,19,10,6,Sunday,7,30,2026-07-28T19:10:00,3.7,MEDIUM,0.25,0.255,0.3,0.7,0.5,0.0,0.0,0.0,-1
INC-0417,6.851293,79.865474,primary,Railway Station Road,2,1,flat_tire,0.3,23,11,3,Thursday,6,30,2026-06-17T23:11:00,3.2,MEDIUM,0.5,0.085,0.1,0.7,0.3,0.0,0.0,0.0,-1
INC-0418,6.855983,79.869853,tertiary,Waidya Road,2,1,overheating,0.5,19,26,4,Friday,2,48,2026-02-24T19:26:00,5.1,HIGH,0.5,0.413,0.75,0.35,0.5,0.83,16.7,40.0,7
INC-0419,6.888515,79.976897,motorway,Outer Circular Highway,2,1,flat_tire,0.3,14,40,3,Thursday,9,44,2026-09-09T14:40:00,5.6,HIGH,0.5,0.522,0.55,1.0,0.3,0.46,6.9,3.3,-1
INC-0420,6.86705,79.999633,secondary,Athurugiriya-Kottawa Road,2,1,fuel_empty,0.2,12,39,4,Friday,6,22,2026-06-18T12:39:00,4.7,MEDIUM,0.5,0.455,0.65,0.5,0.2,0.33,3.3,8.6,-1
INC-0421,6.883305,79.961747,living_street,Unknown,2,1,battery_dead,0.3,8,19,4,Friday,1,10,2026-01-23T08:19:00,4.6,MEDIUM,0.5,0.3,1.0,0.1,0.3,0.26,3.3,12.5,-1
INC-0422,6.889875,79.934266,living_street,Unknown,2,2,accident_major,1.0,20,27,2,Wednesday,2,46,2026-02-05T20:27:00,5.4,HIGH,1.0,0.135,0.45,0.1,1.0,1.12,67.5,98.2,-1
INC-0423,6.88175,79.869894,trunk,H. Sri Nassanka Mawatha (Maya Avenue),2,1,accident_minor,0.5,7,10,3,Thursday,8,44,2026-08-11T07:10:00,6.7,HIGH,0.5,0.72,0.8,0.85,0.5,3.38,75.9,67.5,9
INC-0424,6.931112,80.008299,primary,Avissawella Road(Colombo-Hanwella Low Level Road),2,1,flat_tire,0.3,16,51,1,Tuesday,11,25,2026-11-07T16:51:00,6.1,HIGH,0.5,0.68,0.8,0.7,0.3,1.5,22.5,45.0,-1
INC-0425,6.935984,79.911483,primary,Avissawella Road,4,1,overheating,0.5,17,26,4,Friday,8,43,2026-08-09T17:26:00,6.3,HIGH,0.25,0.807,0.95,0.7,0.5,1.33,26.7,160.0,-1
INC-0426,6.865155,79.978361,motorway,Outer Circular Highway,2,1,accident_minor,0.5,19,29,0,Monday,12,46,2026-12-07T19:29:00,6.8,HIGH,0.5,0.712,0.75,1.0,0.5,3.44,77.3,45.0,4
INC-0427,6.892763,80.028923,tertiary,Jaya Mawatha,2,1,engine_failure,0.7,17,41,6,Sunday,3,56,2026-03-14T17:41:00,4.1,MEDIUM,0.5,0.209,0.38,0.35,0.7,0.0,0.0,0.0,-1
INC-0428,6.786261,79.973052,primary,Colombo - Horana Road,2,1,engine_failure,0.7,7,51,2,Wednesday,4,32,2026-04-03T07:51:00,6.7,HIGH,0.5,0.68,0.8,0.7,0.7,3.0,90.0,90.0,-1
INC-0429,6.943837,79.872661,residential,Gemunu Patu Mawatha,2,1,flat_tire,0.3,7,43,1,Tuesday,8,20,2026-08-11T07:43:00,4.3,MEDIUM,0.5,0.32,0.8,0.15,0.3,0.38,5.6,45.0,3
INC-0430,6.872552,79.883246,trunk,High Level Road,4,1,flat_tire,0.3,9,48,2,Wednesday,4,23,2026-04-05T09:48:00,6.0,HIGH,0.25,0.765,0.85,0.85,0.3,0.75,11.2,20.0,14
INC-0431,6.93203,79.852952,primary,D. R. Wijewardene Mawatha,2,1,battery_dead,0.3,18,37,5,Saturday,8,28,2026-08-23T18:37:00,5.2,HIGH,0.5,0.51,0.6,0.7,0.3,0.42,5.2,6.2,23
INC-0432,6.828945,80.065362,tertiary,Madulawa Road,2,1,accident_minor,0.5,8,37,4,Friday,8,56,2026-08-03T08:37:00,5.9,HIGH,0.5,0.55,1.0,0.35,0.5,1.88,42.2,22.5,-1
INC-0433,6.790861,79.953557,primary,Colombo - Horana Road,2,1,flat_tire,0.3,19,0,2,Wednesday,10,22,2026-10-25T19:00:00,5.8,HIGH,0.5,0.637,0.75,0.7,0.3,1.25,18.8,30.0,-1
INC-0434,6.863026,79.86654,secondary,Kotagama Sri Vachissara Mawatha,2,1,flat_tire,0.3,10,17,4,Friday,8,17,2026-08-17T10:17:00,4.7,MEDIUM,0.5,0.42,0.6,0.5,0.3,0.33,5.0,7.5,7
INC-0435,6.943022,80.139483,trunk,High Level Road,2,1,engine_failure,0.7,15,38,3,Thursday,9,59,2026-09-08T15:38:00,6.3,HIGH,0.5,0.585,0.65,0.85,0.7,2.25,67.5,25.7,-1
INC-0436,6.904148,79.954366,primary,Kaduwela Road (New Kandy Road),2,1,fuel_empty,0.2,14,43,4,Friday,12,11,2026-12-07T14:43:00,4.9,MEDIUM,0.5,0.468,0.55,0.7,0.2,0.17,1.7,2.2,-1
INC-0437,6.882634,79.855651,primary,Marine Drive,4,1,fuel_empty,0.2,7,38,2,Wednesday,9,31,2026-09-08T07:38:00,5.3,HIGH,0.25,0.68,0.8,0.7,0.2,0.17,1.7,5.0,-1
INC-0438,6.883891,79.931444,residential,Nagahamulla Road,2,1,accident_minor,0.5,17,3,6,Sunday,8,66,2026-08-25T17:03:00,3.4,MEDIUM,0.5,0.152,0.38,0.15,0.5,0.0,0.0,0.0,-1
INC-0439,6.94385,79.928854,primary,Ambatale Road,2,1,engine_failure,0.7,7,55,1,Tuesday,3,75,2026-03-28T07:55:00,6.7,HIGH,0.5,0.68,0.8,0.7,0.7,3.0,90.0,90.0,-1
INC-0440,6.881052,79.952705,secondary,Hokandara-Thalawathugoda Road,2,1,accident_minor,0.5,16,54,3,Thursday,9,42,2026-09-06T16:54:00,5.8,HIGH,0.5,0.56,0.8,0.5,0.5,1.5,33.8,67.5,-1
INC-0441,6.907721,79.865006,primary,Independence Avenue,2,1,fuel_empty,0.2,10,58,2,Wednesday,11,13,2026-11-05T10:58:00,5.1,HIGH,0.5,0.51,0.6,0.7,0.2,0.33,3.3,5.0,-1
INC-0442,6.933573,79.838414,unclassified,Serandib East Boulevard,2,1,flat_tire,0.3,19,38,3,Thursday,4,36,2026-04-13T19:38:00,4.4,MEDIUM,0.5,0.375,0.75,0.2,0.3,0.42,6.2,30.0,10
INC-0443,6.730221,79.896648,trunk,Galle Road New Deviation,2,1,accident_minor,0.5,6,51,4,Friday,6,35,2026-06-04T06:51:00,5.2,HIGH,0.5,0.405,0.45,0.85,0.5,0.0,0.0,0.0,-1
INC-0444,6.860136,79.914487,unclassified,Unknown,2,1,accident_minor,0.5,20,44,6,Sunday,8,41,2026-08-08T20:44:00,2.9,LOW,0.5,0.09,0.18,0.2,0.5,0.0,0.0,0.0,-1
INC-0445,6.839576,80.087131,secondary,Godagama-Padukka Road,2,1,fuel_empty,0.2,16,36,2,Wednesday,9,20,2026-09-16T16:36:00,5.3,HIGH,0.5,0.56,0.8,0.5,0.2,0.67,6.7,30.0,-1
INC-0446,6.946297,79.87839,trunk,Dr. Danister de Silva Mawatha,3,2,accident_major,1.0,20,49,2,Wednesday,2,178,2026-02-13T20:49:00,6.4,HIGH,0.667,0.405,0.45,0.85,1.0,3.5,210.0,25.5,-1
INC-0447,6.914146,79.87319,tertiary,Rosmead Place,2,1,fuel_empty,0.2,6,16,3,Thursday,4,23,2026-04-15T06:16:00,3.6,MEDIUM,0.5,0.248,0.45,0.35,0.2,0.0,0.0,0.0,17
INC-0448,6.875373,80.018369,secondary,Habarakada-Ranala Road,2,1,flat_tire,0.3,6,32,5,Saturday,9,65,2026-09-22T06:32:00,3.5,MEDIUM,0.5,0.189,0.27,0.5,0.3,0.0,0.0,0.0,-1
INC-0449,6.750733,79.88885,trunk,Galle Road New Deviation,2,1,fuel_empty,0.2,18,15,1,Tuesday,12,21,2026-12-01T18:15:00,7.1,HIGH,0.5,0.9,1.0,0.85,0.2,2.5,25.0,10.0,0
INC-0450,6.913968,80.097202,trunk,High Level Road,2,1,accident_minor,0.5,8,50,4,Friday,11,51,2026-11-17T08:50:00,7.5,HIGH,0.5,0.9,1.0,0.85,0.5,5.62,126.6,22.5,8
INC-0451,6.895412,80.002562,living_street,Unknown,2,1,accident_minor,0.5,19,39,6,Sunday,6,65,2026-06-22T19:39:00,3.0,MEDIUM,0.5,0.09,0.3,0.1,0.5,0.0,0.0,0.0,-1
INC-0452,6.866416,79.870978,tertiary,Sri Maha Vihara Road,2,1,flat_tire,0.3,10,48,2,Wednesday,2,31,2026-02-08T10:48:00,4.2,MEDIUM,0.5,0.33,0.6,0.35,0.3,0.25,3.8,7.5,-1
INC-0453,6.918315,79.974215,primary,Kaduwela Road (New Kandy Road),2,1,engine_failure,0.7,16,18,1,Tuesday,12,62,2026-12-02T16:18:00,6.7,HIGH,0.5,0.68,0.8,0.7,0.7,3.0,90.0,90.0,-1
INC-0454,6.969482,79.876511,residential,Rodrigo Place,2,1,engine_failure,0.7,20,35,6,Sunday,4,105,2026-04-26T20:35:00,3.1,MEDIUM,0.5,0.072,0.18,0.15,0.7,0.0,0.0,0.0,-1
INC-0455,6.910154,79.852136,trunk,R. A. de Mel Mawatha,4,2,accident_major,1.0,16,45,4,Friday,12,150,2026-12-03T16:45:00,7.4,HIGH,0.5,0.72,0.8,0.85,1.0,9.0,540.0,180.0,-1
INC-0456,6.85043,80.002223,residential,Unknown,2,1,flat_tire,0.3,23,32,6,Sunday,8,25,2026-08-24T23:32:00,2.0,LOW,0.5,0.016,0.04,0.15,0.3,0.0,0.0,0.0,-1
INC-0457,6.845545,79.937974,trunk,High Level Road,2,1,battery_dead,0.3,6,8,1,Tuesday,8,20,2026-08-12T06:08:00,4.9,MEDIUM,0.5,0.405,0.45,0.85,0.3,0.0,0.0,0.0,19
INC-0458,6.932479,79.850716,primary,D. R. Wijewardene Mawatha,2,1,battery_dead,0.3,8,23,2,Wednesday,10,10,2026-10-09T08:23:00,6.9,HIGH,0.5,0.85,1.0,0.7,0.3,2.08,26.0,12.5,23
INC-0459,6.942684,79.886567,primary,Orugodawatta Flyover,2,1,fuel_empty,0.2,16,2,1,Tuesday,3,18,2026-03-26T16:02:00,5.9,HIGH,0.5,0.68,0.8,0.7,0.2,1.0,10.0,30.0,-1
INC-0460,6.920523,79.869426,tertiary,J.E. Gunasekara Avenue,2,1,battery_dead,0.3,8,46,2,Wednesday,2,36,2026-02-20T08:46:00,5.6,HIGH,0.5,0.55,1.0,0.35,0.3,1.04,13.0,12.5,-1
INC-0461,6.884639,80.008114,tertiary,Mullegama Road,2,1,engine_failure,0.7,9,47,1,Tuesday,9,44,2026-09-02T09:47:00,5.7,HIGH,0.5,0.468,0.85,0.35,0.7,1.75,52.5,140.0,-1
INC-0462,6.862127,80.026969,primary,Malabe - Godagama Road,2,1,battery_dead,0.3,7,32,0,Monday,10,10,2026-10-26T07:32:00,6.1,HIGH,0.5,0.68,0.8,0.7,0.3,1.25,15.6,37.5,-1
INC-0463,6.826462,80.051084,living_street,Unknown,2,1,fuel_empty,0.2,17,23,0,Monday,5,27,2026-05-06T17:23:00,4.3,MEDIUM,0.5,0.285,0.95,0.1,0.2,0.19,1.9,180.0,-1
INC-0464,6.749561,79.889328,trunk,Galle Road New Deviation,2,2,accident_major,1.0,20,27,5,Saturday,8,89,2026-08-23T20:27:00,6.4,HIGH,1.0,0.243,0.27,0.85,1.0,8.1,486.0,44.4,0
INC-0465,6.875705,79.880967,trunk,High Level Road,2,1,engine_failure,0.7,15,51,0,Monday,7,63,2026-07-11T15:51:00,6.3,HIGH,0.5,0.585,0.65,0.85,0.7,2.25,67.5,25.7,14
INC-0466,6.75626,79.887027,trunk,Galle Road New Deviation,2,1,accident_minor,0.5,7,44,3,Thursday,5,32,2026-05-09T07:44:00,6.7,HIGH,0.5,0.72,0.8,0.85,0.5,3.38,75.9,67.5,0
INC-0467,6.833837,79.982842,motorway,Southern Expressway,2,1,fuel_empty,0.2,17,50,4,Friday,12,21,2026-12-12T17:50:00,7.2,HIGH,0.5,0.902,0.95,1.0,0.2,2.75,27.5,180.0,12
INC-0468,6.881793,79.88972,primary,Jinadasa Niyathapala Mawatha (Nawala Road),2,1,engine_failure,0.7,20,53,2,Wednesday,9,37,2026-09-07T20:53:00,5.2,HIGH,0.5,0.383,0.45,0.7,0.7,0.0,0.0,0.0,22
INC-0469,6.814096,79.985372,motorway,Southern Expressway,2,1,engine_failure,0.7,10,54,0,Monday,9,40,2026-09-12T10:54:00,6.4,HIGH,0.5,0.57,0.6,1.0,0.7,1.83,55.0,15.0,-1
INC-0470,6.863423,79.919456,residential,Unknown,2,2,accident_major,1.0,19,14,5,Saturday,6,127,2026-06-03T19:14:00,5.6,HIGH,1.0,0.18,0.45,0.15,1.0,2.25,135.0,98.2,-1
