strategy,incident_id,incident_index,true_service_type,predicted_service_type,provider_id,provider_capable,matched,resolution_time_min,was_re_dispatched,posterior_entropy_bits
ArgmaxECM,inc_00552,552,ELECTRICAL_FAULT_RAIN,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,98.41149762827916,False,
ArgmaxECM,inc_00553,553,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_007_MOBILE_MECHANIC,True,False,16.67929329651022,False,
ArgmaxECM,inc_00554,554,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_014_MOBILE_MECHANIC,True,True,68.74015253457651,False,
ArgmaxECM,inc_00555,555,IGNITION_SYSTEM,FUEL_PUMP,prov_001_TOW_HEAVY,True,False,64.53024018944868,False,
ArgmaxECM,inc_00556,556,RADIATOR_HOSE_LEAK,FUEL_FILTER_CLOGGED,prov_018_TOW_LIGHT,True,False,32.815340047267284,False,
ArgmaxECM,inc_00557,557,FUEL_PUMP,BATTERY_TERMINAL_CLEAN,prov_011_TOW_LIGHT,True,False,93.2541905073605,False,
ArgmaxECM,inc_00558,558,BATTERY_JUMP,BATTERY_TERMINAL_CLEAN,prov_016_MOBILE_MECHANIC,True,False,20.94925074009142,False,
ArgmaxECM,inc_00559,559,COOLANT_LOW,COOLANT_LOW,prov_013_MOBILE_MECHANIC,True,True,13.630515770960995,False,
ArgmaxECM,inc_00560,560,STARTER_MOTOR,STARTER_MOTOR,prov_017_MOBILE_MECHANIC,True,True,61.91354550947241,False,
ArgmaxECM,inc_00561,561,BATTERY_JUMP,BATTERY_JUMP,prov_012_TOW_HEAVY,True,True,20.44604675453411,False,
ArgmaxECM,inc_00562,562,TRANSMISSION_ISSUE,CLUTCH_WORN,prov_018_TOW_LIGHT,True,False,188.81767069253866,False,
ArgmaxECM,inc_00563,563,BRAKE_FAILURE,BRAKE_FAILURE,prov_006_TOW_LIGHT,True,True,98.22782478158322,False,
ArgmaxECM,inc_00564,564,BELT_BROKEN,BELT_BROKEN,prov_001_TOW_HEAVY,True,True,33.74902028351592,False,
ArgmaxECM,inc_00565,565,ALTERNATOR_ISSUE,BELT_BROKEN,prov_003_TOW_LIGHT,True,False,64.84072291245525,False,
ArgmaxECM,inc_00566,566,RADIATOR_HOSE_LEAK,FUEL_FILTER_CLOGGED,prov_011_TOW_LIGHT,True,False,35.82229434889509,False,
ArgmaxECM,inc_00567,567,BATTERY_REPLACE,BATTERY_REPLACE,prov_016_MOBILE_MECHANIC,True,True,30.293014193875646,False,
ArgmaxECM,inc_00568,568,STARTER_MOTOR,BATTERY_TERMINAL_CLEAN,prov_001_TOW_HEAVY,True,False,63.636580688664964,False,
ArgmaxECM,inc_00569,569,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,37.15665361562651,False,
ArgmaxECM,inc_00570,570,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_014_MOBILE_MECHANIC,True,True,69.36183616408852,False,
ArgmaxECM,inc_00571,571,STARTER_MOTOR,BATTERY_REPLACE,prov_011_TOW_LIGHT,True,False,62.44653804087553,False,
ArgmaxECM,inc_00572,572,BATTERY_REPLACE,ELECTRICAL_FAULT_RAIN,prov_018_TOW_LIGHT,True,False,33.628571469326864,False,
ArgmaxECM,inc_00573,573,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_010_TOW_LIGHT,True,False,65.60360897499595,False,
ArgmaxECM,inc_00574,574,FUEL_PUMP,BATTERY_TERMINAL_CLEAN,prov_006_TOW_LIGHT,True,False,90.3733731038403,False,
ArgmaxECM,inc_00575,575,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_011_TOW_LIGHT,True,True,184.4182188930877,False,
ArgmaxECM,inc_00576,576,IGNITION_SYSTEM,FUEL_PUMP,prov_002_MOBILE_MECHANIC,True,False,64.7872103100561,False,
ArgmaxECM,inc_00577,577,BELT_BROKEN,BELT_BROKEN,prov_016_MOBILE_MECHANIC,True,True,33.16678204195932,False,
ArgmaxECM,inc_00578,578,ELECTRICAL_FAULT_RAIN,BATTERY_REPLACE,prov_016_MOBILE_MECHANIC,True,False,96.29216443447683,False,
ArgmaxECM,inc_00579,579,BATTERY_JUMP,BATTERY_JUMP,prov_011_TOW_LIGHT,True,True,18.485844300783683,False,
ArgmaxECM,inc_00580,580,BRAKE_FAILURE,BRAKE_FAILURE,prov_012_TOW_HEAVY,True,True,95.37195971645811,False,
ArgmaxECM,inc_00581,581,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_010_TOW_LIGHT,True,True,185.87443091644468,False,
ArgmaxECM,inc_00582,582,ENGINE_OVERHEAT_SEVERE,COOLANT_LOW,prov_014_MOBILE_MECHANIC,False,False,169.63836345770244,True,
ArgmaxECM,inc_00583,583,COOLANT_LOW,COOLANT_LOW,prov_017_MOBILE_MECHANIC,True,True,12.128227477398642,False,
ArgmaxECM,inc_00584,584,BATTERY_JUMP,BATTERY_JUMP,prov_010_TOW_LIGHT,True,True,18.050378955482834,False,
ArgmaxECM,inc_00585,585,ELECTRICAL_FAULT_RAIN,BATTERY_REPLACE,prov_010_TOW_LIGHT,True,False,91.11985187797177,False,
ArgmaxECM,inc_00586,586,BATTERY_REPLACE,STARTER_MOTOR,prov_017_MOBILE_MECHANIC,True,False,31.812209817875413,False,
ArgmaxECM,inc_00587,587,RADIATOR_FAN_ISSUE,COOLANT_LOW,prov_002_MOBILE_MECHANIC,True,False,47.86886443528697,False,
ArgmaxECM,inc_00588,588,BRAKE_FAILURE,BRAKE_FAILURE,prov_005_TOW_LIGHT,True,True,95.78166751331904,False,
ArgmaxECM,inc_00589,589,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_001_TOW_HEAVY,True,True,67.09913408305498,False,
ArgmaxECM,inc_00590,590,ELECTRICAL_FAULT_RAIN,ELECTRICAL_FAULT_RAIN,prov_011_TOW_LIGHT,True,True,94.06935645472242,False,
ArgmaxECM,inc_00591,591,BRAKE_PAD_WORN,TRANSMISSION_ISSUE,prov_012_TOW_HEAVY,True,False,68.318763833174,False,
ArgmaxECM,inc_00592,592,RADIATOR_HOSE_LEAK,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,35.31689966310935,False,
ArgmaxECM,inc_00593,593,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_012_TOW_HEAVY,True,True,185.43785264566228,False,
ArgmaxECM,inc_00594,594,ENGINE_OVERHEAT_SEVERE,RADIATOR_FAN_ISSUE,prov_016_MOBILE_MECHANIC,False,False,169.7416546389238,True,
ArgmaxECM,inc_00595,595,RADIATOR_HOSE_LEAK,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,31.242387261782838,False,
ArgmaxECM,inc_00596,596,BRAKE_FAILURE,BRAKE_PAD_WORN,prov_012_TOW_HEAVY,True,False,95.45355187440055,False,
ArgmaxECM,inc_00597,597,RADIATOR_HOSE_LEAK,COOLANT_LOW,prov_002_MOBILE_MECHANIC,True,False,32.58301539380049,False,
ArgmaxECM,inc_00598,598,BATTERY_JUMP,FUEL_PUMP,prov_003_TOW_LIGHT,True,False,17.26955372002812,False,
ArgmaxECM,inc_00599,599,IGNITION_SYSTEM,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,67.19268147547002,False,
ArgmaxECM,inc_00600,600,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_001_TOW_HEAVY,True,False,64.65857508143797,False,
ArgmaxECM,inc_00601,601,RADIATOR_FAN_ISSUE,FUEL_FILTER_CLOGGED,prov_010_TOW_LIGHT,True,False,46.53357243419821,False,
ArgmaxECM,inc_00602,602,BATTERY_JUMP,BATTERY_JUMP,prov_002_MOBILE_MECHANIC,True,True,17.311647049502874,False,
ArgmaxECM,inc_00603,603,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,38.0493494364098,False,
ArgmaxECM,inc_00604,604,BATTERY_REPLACE,BATTERY_REPLACE,prov_016_MOBILE_MECHANIC,True,True,31.247868249266148,False,
ArgmaxECM,inc_00605,605,BATTERY_JUMP,FUEL_PUMP,prov_010_TOW_LIGHT,True,False,16.348309508056207,False,
ArgmaxECM,inc_00606,606,STARTER_MOTOR,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,62.62674254346858,False,
ArgmaxECM,inc_00607,607,CLUTCH_WORN,CLUTCH_WORN,prov_012_TOW_HEAVY,True,True,152.25026947163855,False,
ArgmaxECM,inc_00608,608,STARTER_MOTOR,FUEL_FILTER_CLOGGED,prov_007_MOBILE_MECHANIC,True,False,61.86215634148393,False,
ArgmaxECM,inc_00609,609,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_015_TOW_HEAVY,True,True,65.6762322840236,False,
ArgmaxECM,inc_00610,610,IGNITION_SYSTEM,FUEL_PUMP,prov_016_MOBILE_MECHANIC,True,False,65.1588348182926,False,
ArgmaxECM,inc_00611,611,ELECTRICAL_FAULT_RAIN,ELECTRICAL_FAULT_RAIN,prov_013_MOBILE_MECHANIC,True,True,92.50408986106153,False,
ArgmaxECM,inc_00612,612,IGNITION_SYSTEM,FUEL_PUMP,prov_014_MOBILE_MECHANIC,True,False,65.54423006022098,False,
ArgmaxECM,inc_00613,613,ELECTRICAL_FAULT_RAIN,BATTERY_REPLACE,prov_011_TOW_LIGHT,True,False,92.19809305880692,False,
ArgmaxECM,inc_00614,614,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_010_TOW_LIGHT,True,False,153.22645630858958,False,
ArgmaxECM,inc_00615,615,COOLANT_LOW,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,16.136489668052317,False,
ArgmaxECM,inc_00616,616,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_010_TOW_LIGHT,True,False,155.22247986967133,False,
ArgmaxECM,inc_00617,617,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,67.14400034688198,False,
ArgmaxECM,inc_00618,618,BRAKE_FAILURE,BRAKE_FAILURE,prov_005_TOW_LIGHT,True,True,97.9617779417146,False,
ArgmaxECM,inc_00619,619,BATTERY_REPLACE,BATTERY_REPLACE,prov_014_MOBILE_MECHANIC,True,True,38.760702002727115,False,
ArgmaxECM,inc_00620,620,CLUTCH_WORN,CLUTCH_WORN,prov_018_TOW_LIGHT,True,True,156.1748807220871,False,
ArgmaxECM,inc_00621,621,ALTERNATOR_ISSUE,BELT_BROKEN,prov_017_MOBILE_MECHANIC,True,False,66.93038452023487,False,
ArgmaxECM,inc_00622,622,SEVERE_MECHANICAL_TOW,BELT_BROKEN,prov_010_TOW_LIGHT,False,False,77.48330885109517,True,
ArgmaxECM,inc_00623,623,BATTERY_JUMP,BATTERY_JUMP,prov_014_MOBILE_MECHANIC,True,True,21.300007358122695,False,
ArgmaxECM,inc_00624,624,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_017_MOBILE_MECHANIC,True,True,62.37257582338611,False,
ArgmaxECM,inc_00625,625,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,True,26.64940563707253,False,
ArgmaxECM,inc_00626,626,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_017_MOBILE_MECHANIC,True,True,31.244806893987857,False,
ArgmaxECM,inc_00627,627,BATTERY_TERMINAL_CLEAN,BATTERY_REPLACE,prov_016_MOBILE_MECHANIC,True,False,13.747129613382635,False,
ArgmaxECM,inc_00628,628,FUEL_PUMP,FUEL_PUMP,prov_012_TOW_HEAVY,True,True,95.77931247377597,False,
ArgmaxECM,inc_00629,629,IGNITION_SYSTEM,FUEL_PUMP,prov_001_TOW_HEAVY,True,False,64.29382309641562,False,
ArgmaxECM,inc_00630,630,BELT_BROKEN,BELT_BROKEN,prov_015_TOW_HEAVY,True,True,32.437449142306065,False,
ArgmaxECM,inc_00631,631,BATTERY_REPLACE,ELECTRICAL_FAULT_RAIN,prov_001_TOW_HEAVY,True,False,33.898462273594845,False,
ArgmaxECM,inc_00632,632,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_001_TOW_HEAVY,True,True,182.61418709072387,False,
ArgmaxECM,inc_00633,633,RADIATOR_FAN_ISSUE,FUEL_FILTER_CLOGGED,prov_014_MOBILE_MECHANIC,True,False,54.82847592193798,False,
ArgmaxECM,inc_00634,634,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_010_TOW_LIGHT,True,False,13.120765806453871,False,
ArgmaxECM,inc_00635,635,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_006_TOW_LIGHT,True,False,63.18400839350312,False,
ArgmaxECM,inc_00636,636,SEVERE_MECHANICAL_TOW,FUEL_FILTER_CLOGGED,prov_013_MOBILE_MECHANIC,False,False,76.6148242288341,True,
ArgmaxECM,inc_00637,637,ELECTRICAL_FAULT_RAIN,ELECTRICAL_FAULT_RAIN,prov_016_MOBILE_MECHANIC,True,True,97.68109744133655,False,
ArgmaxECM,inc_00638,638,COOLANT_LOW,COOLANT_LOW,prov_007_MOBILE_MECHANIC,True,True,12.500766853528699,False,
ArgmaxECM,inc_00639,639,BELT_BROKEN,FUEL_FILTER_CLOGGED,prov_016_MOBILE_MECHANIC,True,False,36.87533497015473,False,
ArgmaxECM,inc_00640,640,ELECTRICAL_FAULT_RAIN,BATTERY_REPLACE,prov_014_MOBILE_MECHANIC,True,False,94.895004447743,False,
ArgmaxECM,inc_00641,641,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_002_MOBILE_MECHANIC,True,True,64.97743996862648,False,
ArgmaxECM,inc_00642,642,IGNITION_SYSTEM,FUEL_FILTER_CLOGGED,prov_016_MOBILE_MECHANIC,True,False,63.26923026893481,False,
ArgmaxECM,inc_00643,643,IGNITION_SYSTEM,FUEL_PUMP,prov_007_MOBILE_MECHANIC,True,False,60.74172036353114,False,
ArgmaxECM,inc_00644,644,BATTERY_JUMP,STARTER_MOTOR,prov_014_MOBILE_MECHANIC,True,False,20.484958861577702,False,
ArgmaxECM,inc_00645,645,ENGINE_OVERHEAT_SEVERE,FUEL_FILTER_CLOGGED,prov_017_MOBILE_MECHANIC,False,False,173.3276823204517,True,
ArgmaxECM,inc_00646,646,BATTERY_REPLACE,BATTERY_REPLACE,prov_016_MOBILE_MECHANIC,True,True,34.270331974727426,False,
ArgmaxECM,inc_00647,647,SEVERE_MECHANICAL_TOW,BELT_BROKEN,prov_011_TOW_LIGHT,False,False,79.30348213086918,True,
ArgmaxECM,inc_00648,648,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,False,67.21049222242662,False,
ArgmaxECM,inc_00649,649,BATTERY_JUMP,BATTERY_JUMP,prov_016_MOBILE_MECHANIC,True,True,22.26981538069021,False,
ArgmaxECM,inc_00650,650,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_017_MOBILE_MECHANIC,True,True,62.26006545579315,False,
ArgmaxECM,inc_00651,651,BATTERY_JUMP,BATTERY_JUMP,prov_001_TOW_HEAVY,True,True,18.547060342051495,False,
ArgmaxECM,inc_00652,652,COOLANT_LOW,FUEL_FILTER_CLOGGED,prov_011_TOW_LIGHT,True,False,11.0192444341626,False,
ArgmaxECM,inc_00653,653,FUEL_FILTER_CLOGGED,ALTERNATOR_ISSUE,prov_017_MOBILE_MECHANIC,True,False,31.736540990628377,False,
ArgmaxECM,inc_00654,654,COOLANT_LOW,FUEL_FILTER_CLOGGED,prov_007_MOBILE_MECHANIC,True,False,12.820720606293495,False,
ArgmaxECM,inc_00655,655,ELECTRICAL_FAULT_RAIN,BATTERY_REPLACE,prov_017_MOBILE_MECHANIC,True,False,96.42569056429221,False,
ArgmaxECM,inc_00656,656,IGNITION_SYSTEM,FUEL_PUMP,prov_014_MOBILE_MECHANIC,True,False,68.13347087796703,False,
ArgmaxECM,inc_00657,657,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,66.84626926197123,False,
ArgmaxECM,inc_00658,658,IGNITION_SYSTEM,FUEL_PUMP,prov_006_TOW_LIGHT,True,False,65.18087047802256,False,
ArgmaxECM,inc_00659,659,BATTERY_REPLACE,BATTERY_REPLACE,prov_014_MOBILE_MECHANIC,True,True,36.01506835781717,False,
ArgmaxECM,inc_00660,660,BATTERY_REPLACE,ELECTRICAL_FAULT_RAIN,prov_015_TOW_HEAVY,True,False,38.303169029066076,False,
ArgmaxECM,inc_00661,661,BATTERY_JUMP,BATTERY_JUMP,prov_001_TOW_HEAVY,True,True,20.203129235499595,False,
ArgmaxECM,inc_00662,662,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_017_MOBILE_MECHANIC,True,False,61.91951814182504,False,
ArgmaxECM,inc_00663,663,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_011_TOW_LIGHT,True,True,66.49233882199952,False,
ArgmaxECM,inc_00664,664,RADIATOR_FAN_ISSUE,COOLANT_LOW,prov_016_MOBILE_MECHANIC,True,False,51.86640262480175,False,
ArgmaxECM,inc_00665,665,TRANSMISSION_ISSUE,CLUTCH_WORN,prov_001_TOW_HEAVY,True,False,182.94582197691736,False,
ArgmaxECM,inc_00666,666,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_018_TOW_LIGHT,True,True,185.8066340096752,False,
ArgmaxECM,inc_00667,667,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_002_MOBILE_MECHANIC,True,True,63.801181250458676,False,
ArgmaxECM,inc_00668,668,FUEL_PUMP,FUEL_PUMP,prov_002_MOBILE_MECHANIC,True,True,95.8702245704193,False,
ArgmaxECM,inc_00669,669,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_012_TOW_HEAVY,True,False,16.424819200247207,False,
ArgmaxECM,inc_00670,670,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_018_TOW_LIGHT,True,False,163.60436945344463,False,
ArgmaxECM,inc_00671,671,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_002_MOBILE_MECHANIC,True,False,16.332496222632162,False,
ArgmaxECM,inc_00672,672,TRANSMISSION_ISSUE,CLUTCH_WORN,prov_009_TOW_LIGHT,True,False,184.0073443890436,False,
ArgmaxECM,inc_00673,673,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,True,31.7361610424851,False,
ArgmaxECM,inc_00674,674,CLUTCH_WORN,CLUTCH_WORN,prov_005_TOW_LIGHT,True,True,154.72168723521057,False,
ArgmaxECM,inc_00675,675,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_016_MOBILE_MECHANIC,True,False,66.1556828270304,False,
ArgmaxECM,inc_00676,676,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_010_TOW_LIGHT,True,True,27.12078316605562,False,
ArgmaxECM,inc_00677,677,STARTER_MOTOR,BATTERY_REPLACE,prov_002_MOBILE_MECHANIC,True,False,64.46610904375504,False,
ArgmaxECM,inc_00678,678,BATTERY_JUMP,BATTERY_JUMP,prov_014_MOBILE_MECHANIC,True,True,21.382330928638552,False,
ArgmaxECM,inc_00679,679,SEVERE_MECHANICAL_TOW,BELT_BROKEN,prov_012_TOW_HEAVY,True,False,36.37359229110669,False,
ArgmaxECM,inc_00680,680,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_012_TOW_HEAVY,True,False,33.26983067031055,False,
ArgmaxECM,inc_00681,681,SEVERE_MECHANICAL_TOW,BELT_BROKEN,prov_014_MOBILE_MECHANIC,False,False,80.4188786105768,True,
ArgmaxECM,inc_00682,682,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_002_MOBILE_MECHANIC,True,False,18.04180357673247,False,
ArgmaxECM,inc_00683,683,RADIATOR_HOSE_LEAK,FUEL_FILTER_CLOGGED,prov_007_MOBILE_MECHANIC,True,False,32.032005872752805,False,
ArgmaxECM,inc_00684,684,STARTER_MOTOR,BATTERY_JUMP,prov_013_MOBILE_MECHANIC,True,False,62.43982125391886,False,
ArgmaxECM,inc_00685,685,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,46.0597805356464,False,
ArgmaxECM,inc_00686,686,CLUTCH_WORN,TRANSMISSION_ISSUE,prov_005_TOW_LIGHT,True,False,155.7367373197085,False,
ArgmaxECM,inc_00687,687,BATTERY_REPLACE,BATTERY_REPLACE,prov_001_TOW_HEAVY,True,True,33.09684080802158,False,
ArgmaxECM,inc_00688,688,BATTERY_REPLACE,BATTERY_REPLACE,prov_001_TOW_HEAVY,True,True,35.77056119459589,False,
ArgmaxECM,inc_00689,689,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_014_MOBILE_MECHANIC,True,True,67.84262531652163,False,
ArgmaxECM,inc_00690,690,BRAKE_PAD_WORN,BRAKE_PAD_WORN,prov_002_MOBILE_MECHANIC,True,True,65.50174611481819,False,
ArgmaxECM,inc_00691,691,BATTERY_TERMINAL_CLEAN,BATTERY_REPLACE,prov_017_MOBILE_MECHANIC,True,False,11.700868314323827,False,
ArgmaxECM,inc_00692,692,RADIATOR_FAN_ISSUE,FUEL_FILTER_CLOGGED,prov_007_MOBILE_MECHANIC,True,False,46.77625390727565,False,
ArgmaxECM,inc_00693,693,BATTERY_JUMP,FUEL_PUMP,prov_012_TOW_HEAVY,True,False,19.37903273330996,False,
ArgmaxECM,inc_00694,694,BATTERY_JUMP,BATTERY_JUMP,prov_014_MOBILE_MECHANIC,True,True,20.789899420906742,False,
ArgmaxECM,inc_00695,695,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_005_TOW_LIGHT,True,True,189.6244457170412,False,
ArgmaxECM,inc_00696,696,TRANSMISSION_ISSUE,CLUTCH_WORN,prov_001_TOW_HEAVY,True,False,189.76538988698795,False,
ArgmaxECM,inc_00697,697,BATTERY_REPLACE,BATTERY_REPLACE,prov_002_MOBILE_MECHANIC,True,True,37.28315866478587,False,
ArgmaxECM,inc_00698,698,ELECTRICAL_FAULT_RAIN,ELECTRICAL_FAULT_RAIN,prov_016_MOBILE_MECHANIC,True,True,93.07220889971875,False,
ArgmaxECM,inc_00699,699,IGNITION_SYSTEM,FUEL_PUMP,prov_012_TOW_HEAVY,True,False,64.86650074300282,False,
ArgmaxECM,inc_00700,700,COOLANT_LOW,RADIATOR_FAN_ISSUE,prov_014_MOBILE_MECHANIC,True,False,15.061511500968303,False,
ArgmaxECM,inc_00701,701,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,63.114684722636625,False,
ArgmaxECM,inc_00702,702,BATTERY_REPLACE,BATTERY_REPLACE,prov_014_MOBILE_MECHANIC,True,True,37.670905375152884,False,
ArgmaxECM,inc_00703,703,BATTERY_TERMINAL_CLEAN,BATTERY_REPLACE,prov_016_MOBILE_MECHANIC,True,False,15.18301552045111,False,
ArgmaxECM,inc_00704,704,BELT_BROKEN,BELT_BROKEN,prov_001_TOW_HEAVY,True,True,36.265487753313685,False,
ArgmaxECM,inc_00705,705,BRAKE_FAILURE,BRAKE_FAILURE,prov_001_TOW_HEAVY,True,True,95.92054599979893,False,
ArgmaxECM,inc_00706,706,FUEL_FILTER_CLOGGED,ALTERNATOR_ISSUE,prov_010_TOW_LIGHT,True,False,27.715825568305885,False,
ArgmaxECM,inc_00707,707,FUEL_PUMP,FUEL_PUMP,prov_017_MOBILE_MECHANIC,True,True,97.13662884807708,False,
ArgmaxECM,inc_00708,708,FUEL_PUMP,FUEL_PUMP,prov_002_MOBILE_MECHANIC,True,True,94.94128093979664,False,
ArgmaxECM,inc_00709,709,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_012_TOW_HEAVY,True,False,36.74809701996118,False,
ArgmaxECM,inc_00710,710,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_011_TOW_LIGHT,True,True,191.2621838716692,False,
ArgmaxECM,inc_00711,711,STARTER_MOTOR,FUEL_FILTER_CLOGGED,prov_012_TOW_HEAVY,True,False,63.49279148170692,False,
ArgmaxECM,inc_00712,712,RADIATOR_FAN_ISSUE,RADIATOR_FAN_ISSUE,prov_017_MOBILE_MECHANIC,True,True,50.21589872109028,False,
ArgmaxECM,inc_00713,713,BRAKE_FAILURE,CLUTCH_WORN,prov_001_TOW_HEAVY,True,False,95.94153961114198,False,
ArgmaxECM,inc_00714,714,BATTERY_JUMP,FUEL_PUMP,prov_011_TOW_LIGHT,True,False,19.872799616574405,False,
ArgmaxECM,inc_00715,715,BATTERY_REPLACE,BATTERY_REPLACE,prov_002_MOBILE_MECHANIC,True,True,37.043210766936774,False,
ArgmaxECM,inc_00716,716,FUEL_FILTER_CLOGGED,FUEL_FILTER_CLOGGED,prov_001_TOW_HEAVY,True,True,27.040451228363622,False,
ArgmaxECM,inc_00717,717,TRANSMISSION_ISSUE,TRANSMISSION_ISSUE,prov_006_TOW_LIGHT,True,True,187.84824921317647,False,
ArgmaxECM,inc_00718,718,BATTERY_REPLACE,STARTER_MOTOR,prov_011_TOW_LIGHT,True,False,32.62683178396462,False,
ArgmaxECM,inc_00719,719,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,39.37710171433653,False,
ArgmaxECM,inc_00720,720,ALTERNATOR_ISSUE,FUEL_FILTER_CLOGGED,prov_017_MOBILE_MECHANIC,True,False,66.73567285199381,False,
ArgmaxECM,inc_00721,721,BATTERY_JUMP,FUEL_FILTER_CLOGGED,prov_002_MOBILE_MECHANIC,True,False,23.283100435809043,False,
ArgmaxECM,inc_00722,722,BATTERY_JUMP,BATTERY_JUMP,prov_016_MOBILE_MECHANIC,True,True,21.704866270099,False,
ArgmaxECM,inc_00723,723,SEVERE_MECHANICAL_TOW,IGNITION_SYSTEM,prov_009_TOW_LIGHT,False,False,77.93996371898001,True,
ArgmaxECM,inc_00724,724,ALTERNATOR_ISSUE,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,69.38284960852728,False,
ArgmaxECM,inc_00725,725,STARTER_MOTOR,BATTERY_TERMINAL_CLEAN,prov_001_TOW_HEAVY,True,False,64.26193180987464,False,
ArgmaxECM,inc_00726,726,BELT_BROKEN,BELT_BROKEN,prov_014_MOBILE_MECHANIC,True,True,33.97751681049586,False,
ArgmaxECM,inc_00727,727,BATTERY_REPLACE,SEVERE_MECHANICAL_TOW,prov_012_TOW_HEAVY,True,False,31.923980199578637,False,
ArgmaxECM,inc_00728,728,FUEL_PUMP,FUEL_PUMP,prov_003_TOW_LIGHT,True,True,92.92141040464622,False,
ArgmaxECM,inc_00729,729,SEVERE_MECHANICAL_TOW,BELT_BROKEN,prov_017_MOBILE_MECHANIC,False,False,76.89290203391492,True,
ArgmaxECM,inc_00730,730,CLUTCH_WORN,CLUTCH_WORN,prov_006_TOW_LIGHT,True,True,154.12482147655592,False,
ArgmaxECM,inc_00731,731,IGNITION_SYSTEM,STARTER_MOTOR,prov_016_MOBILE_MECHANIC,True,False,63.17888598911032,False,
ArgmaxECM,inc_00732,732,ALTERNATOR_ISSUE,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,64.17684611690511,False,
ArgmaxECM,inc_00733,733,COOLANT_LOW,FUEL_FILTER_CLOGGED,prov_006_TOW_LIGHT,True,False,12.543425592707122,False,
ArgmaxECM,inc_00734,734,BELT_BROKEN,SEVERE_MECHANICAL_TOW,prov_001_TOW_HEAVY,True,False,41.995564392954684,False,
